5.529837000252000144e+04 1.398700000000000010e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.542619242238999868e+04 1.425099999999999945e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.569335125456999958e+04 1.412800000000000011e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.569538036257999920e+04 1.413799999999999990e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.569628648609000084e+04 1.400300000000000011e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.569830469315999653e+04 1.398799999999999955e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.579420266883000295e+04 1.413000000000000078e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.580916607695999846e+04 1.428700000000000081e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.582312283791999653e+04 1.397200000000000131e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.582412000277000334e+04 1.398000000000000043e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.583807149205000314e+04 1.400300000000000011e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.586600545178000175e+04 1.422099999999999831e+01 1.499999999999999944e-02 -1.000000000000000000e+00
5.608314749113000289e+04 1.396700000000000053e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.608821931133999897e+04 1.401599999999999824e+01 1.499999999999999944e-02 -1.000000000000000000e+00
5.610515561731000344e+04 1.396199999999999974e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.611002678638000361e+04 1.408200000000000074e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.611105934918000276e+04 1.408400000000000141e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.611426662347000092e+04 1.426999999999999957e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.612720814840000094e+04 1.398799999999999955e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.613406594359999872e+04 1.406900000000000084e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.613720451514000160e+04 1.414200000000000124e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.614621966321999935e+04 1.397700000000000031e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.615111095427999680e+04 1.426299999999999990e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.615299510837999696e+04 1.406200000000000117e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.616403264184000000e+04 1.396799999999999997e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.617116018556000199e+04 1.404299999999999926e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.619106265248999989e+04 1.425599999999999845e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.619807063558999653e+04 1.409999999999999964e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.619907838287000050e+04 1.406599999999999895e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.636538033618000190e+04 1.402400000000000091e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.637137312635000126e+04 1.398099999999999987e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.637138945046000299e+04 1.399499999999999922e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.638237590246000036e+04 1.406900000000000084e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.645817189378000330e+04 1.410500000000000043e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.647913579125999968e+04 1.409799999999999898e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.649724517195000226e+04 1.418099999999999916e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.651015744013000221e+04 1.397700000000000031e+01 2.299999999999999961e-02 -1.000000000000000000e+00
5.651998971167999844e+04 1.400500000000000078e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.653606981023000117e+04 1.423400000000000176e+01 1.499999999999999944e-02 -1.000000000000000000e+00
5.653803158820999670e+04 1.411500000000000021e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.657597957216999930e+04 1.417099999999999937e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.659601055397000164e+04 1.429099999999999859e+01 1.499999999999999944e-02 -1.000000000000000000e+00
5.670739317829000356e+04 1.400900000000000034e+01 1.800000000000000211e-02 -2.000000000000000000e+00
5.672033450388000347e+04 1.414099999999999824e+01 1.499999999999999944e-02 -1.000000000000000000e+00
5.674136232082000060e+04 1.418900000000000006e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.681109353330000158e+04 1.405099999999999838e+01 1.499999999999999944e-02 -2.000000000000000000e+00
5.681723539344999881e+04 1.401799999999999891e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.682717478565000056e+04 1.402400000000000091e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.682719203667999682e+04 1.401500000000000057e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.683010240961000090e+04 1.398299999999999876e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.683115604816999985e+04 1.397499999999999964e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.683206031216999691e+04 1.417400000000000126e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.683209310725999967e+04 1.401999999999999957e+01 1.600000000000000033e-02 -1.000000000000000000e+00
5.683313042405000306e+04 1.400599999999999845e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.684100889789000212e+04 1.402599999999999980e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.684217180625999754e+04 1.417200000000000060e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.684622789336000278e+04 1.410200000000000031e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.685100200488999690e+04 1.415799999999999947e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.686399393198000325e+04 1.401200000000000045e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.687022818705000100e+04 1.404599999999999937e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.687501254778000293e+04 1.426599999999999824e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.687501831736999884e+04 1.428099999999999881e+01 1.399999999999999856e-02 -1.000000000000000000e+00
